Date,timestamp,open,high,low,close,volume,Signal,quote_av,trades,tb_base_av,tb_quote_av
2022/4/20,2022-04-20 01:00:00+00:00,41295.37,41385.72,41229.96,41351.39,647.12059,39200.78316,26738051.56,22881,328.1853,13559794.33
2022/4/20,2022-04-20 02:00:00+00:00,41351.39,41399,41311.69,41372.13,875.53208,38830.33981,36205194.66,32053,397.49984,16436837.38
2022/4/20,2022-04-20 03:00:00+00:00,41372.13,41394.75,41296.01,41386.14,892.34588,38928.87324,36912959.31,32646,396.18127,16388424.91
2022/4/20,2022-04-20 04:00:00+00:00,41386.14,41396.67,41261.58,41337.09,892.73771,38818.64054,36893897.09,28476,414.23446,17119924.47
2022/4/20,2022-04-20 05:00:00+00:00,41337.09,41446.28,41290,41443.99,1146.59102,38606.94123,47444123.54,33386,615.41269,25465188.65
2022/4/20,2022-04-20 06:00:00+00:00,41443.99,41472.34,41383.02,41472.34,909.11247,38310.90692,37656255.5,28163,447.96068,18555224.99
2022/4/20,2022-04-20 07:00:00+00:00,41472.33,41631.47,41291.88,41340.05,1793.86028,38146.51019,74301337.97,39735,804.72424,33341377.99
2022/4/20,2022-04-20 08:00:00+00:00,41340.04,41520,41302.02,41477.51,1178.59868,37358.20965,48805347.84,34092,639.64134,26489004.51
2022/4/20,2022-04-20 09:00:00+00:00,41477.52,41720,41452.54,41540.01,1401.51165,37794.58489,58239794.43,41483,662.18124,27520453.57
2022/4/20,2022-04-20 10:00:00+00:00,41540.01,41892.89,41448.35,41821.38,2889.19698,38982.14935,120596547.3,62147,1521.14559,63497735.11
2022/4/20,2022-04-20 11:00:00+00:00,41821.37,42199,41712.76,42090,3650.31306,38543.10329,153235568.5,79974,2027.72884,85115271.59
2022/4/20,2022-04-20 12:00:00+00:00,42090.01,42173.38,41943.55,42102.57,2209.03836,41265.60401,92926207.47,59550,1078.77461,45381159.3
2022/4/20,2022-04-20 13:00:00+00:00,42102.57,42110.07,41388.11,41591.55,3905.962,43430.02662,163257779.1,82768,1758.40747,73490661.11
2022/4/20,2022-04-20 14:00:00+00:00,41591.54,41756.49,41509.01,41549.13,2558.77015,45280.66959,106482587.4,55961,1276.77263,53134538.29
2022/4/20,2022-04-20 15:00:00+00:00,41549.13,41559.99,41054.1,41261.73,3504.19188,42954.58201,144525866,65773,1617.75024,66714935.78
2022/4/20,2022-04-20 16:00:00+00:00,41261.72,41438.51,41037.11,41371.85,2082.0607,42720.85443,85846933.22,45928,1058.4821,43644531.2
2022/4/20,2022-04-20 17:00:00+00:00,41371.85,41452.46,41283.61,41370.25,1341.44451,41768.84118,55478921.96,34066,676.39187,27973500.78
2022/4/20,2022-04-20 18:00:00+00:00,41370.26,41370.26,40820,40965.95,2102.38273,41333.98349,86346671.8,50969,888.57877,36483268.19
2022/4/20,2022-04-20 19:00:00+00:00,40965.94,41269.79,40938.06,41193.89,1609.14556,42041.3089,66200183.46,46687,825.15051,33940931.87
2022/4/20,2022-04-20 20:00:00+00:00,41193.89,41434.88,41140,41413.27,1222.81044,41806.86357,50483392.64,33869,678.92306,28032194.04
2022/4/20,2022-04-20 21:00:00+00:00,41413.27,41645.09,41371.33,41496.45,1087.8581,41031.5662,45132546.95,43370,575.12218,23860224.21
2022/4/20,2022-04-20 22:00:00+00:00,41496.45,41616.89,41431,41467.66,1005.58613,40114.58061,41743909.78,43995,480.31217,19938592.85
2022/4/20,2022-04-20 23:00:00+00:00,41467.65,41483.53,41286.53,41358.19,744.85998,40268.69215,30821930.75,30619,329.17326,13619344.6
2022/4/21,2022-04-21 00:00:00+00:00,41358.19,41569.04,41320.47,41528.1,1090.87219,41010.29713,45232877.54,31219,609.81402,25285849.51
2022/4/21,2022-04-21 01:00:00+00:00,41528.1,41785.48,41468.61,41674.49,1373.61786,40304.15113,57194355.89,36666,731.70032,30466938.63
2022/4/21,2022-04-21 02:00:00+00:00,41674.48,41723.84,41567.42,41623.24,903.41797,40427.3623,37619159.07,37199,417.444,17379451.97
2022/4/21,2022-04-21 03:00:00+00:00,41623.24,41711.71,41551.68,41693.58,861.17131,40858.72903,35856824.76,37226,430.94147,17942121.48
2022/4/21,2022-04-21 04:00:00+00:00,41693.58,41750,41525,41610.01,1138.64337,41002.23237,47396130.92,44507,589.27635,24527594.93
2022/4/21,2022-04-21 05:00:00+00:00,41610.01,41699,41434.44,41462.76,1229.25936,41959.11111,51081775.21,48938,543.94054,22605213.95
2022/4/21,2022-04-21 06:00:00+00:00,41462.75,41600,41419.2,41522.38,1049.71244,43526.74332,43568280.54,44817,500.75979,20783777.68
2022/4/21,2022-04-21 07:00:00+00:00,41522.38,41940,41451,41855.69,1928.48091,43543.69181,80449307.4,45577,1074.3834,44818044.66
2022/4/21,2022-04-21 08:00:00+00:00,41855.69,42050.3,41741.1,41922.97,2518.0409,43678.85577,105489005.3,57452,1344.08733,56311776.27
2022/4/21,2022-04-21 09:00:00+00:00,41922.96,41971.9,41743.96,41803.7,1655.76993,47525.27231,69303345.8,46106,740.88788,31011463.72
2022/4/21,2022-04-21 10:00:00+00:00,41803.7,42470,41782.71,42254.13,4751.6616,50515.42279,200622520,89921,2552.47626,107742686.9
2022/4/21,2022-04-21 11:00:00+00:00,42254.13,42690,42240,42440,3535.31476,50447.06173,150105259.9,79886,1782.81431,75699123.35
2022/4/21,2022-04-21 12:00:00+00:00,42440.01,42779.99,42343.97,42666.02,3379.88615,52350.41509,144003066.4,80305,1815.48418,77356287.45
2022/4/21,2022-04-21 13:00:00+00:00,42666.03,42976,42607.6,42693,4401.61058,55434.41706,188313113,90717,2224.17265,95164637.07
2022/4/21,2022-04-21 14:00:00+00:00,42693,42708.27,42415.63,42498.41,2706.33571,58392.68034,115186846.1,63061,1244.8564,52980435.74
2022/4/21,2022-04-21 15:00:00+00:00,42498.41,42568.75,42085.65,42135.33,3509.94007,61253.64382,148573050.2,74318,1685.45708,71332817.83
2022/4/21,2022-04-21 16:00:00+00:00,42135.34,42184.04,41814.92,41814.92,2864.46072,59578.71387,120325832.2,77257,1384.23815,58153306.94
2022/4/21,2022-04-21 17:00:00+00:00,41814.92,41927.56,41487.58,41554,3225.02027,52965.28302,134513764.8,79005,1557.32054,64953084.57
2022/4/21,2022-04-21 18:00:00+00:00,41554,41670.21,41393.68,41462.09,1936.30782,46693.851,80386709.13,61714,1019.79373,42340315.19
2022/4/21,2022-04-21 19:00:00+00:00,41462.1,41555.16,41207.22,41218.81,2372.25302,43490.11721,98167833.08,68221,1085.59708,44925811.52
2022/4/21,2022-04-21 20:00:00+00:00,41218.82,41309.67,40541.56,40609.25,4030.09473,41483.11475,164969614.1,102966,1922.50449,78696582.43
2022/4/21,2022-04-21 21:00:00+00:00,40609.26,40846.14,40557.32,40726.46,1535.30332,39027.04894,62536296.76,54766,790.47038,32196913.4
2022/4/21,2022-04-21 22:00:00+00:00,40726.46,40815.6,39751,40412.01,5472.90173,34790.7699,220519400.3,115108,2435.47142,98155986.77
2022/4/21,2022-04-21 23:00:00+00:00,40412,40561.63,40323.58,40480.01,1846.19985,32909.21128,74647049.52,48504,930.00371,37599668.99
2022/4/22,2022-04-22 00:00:00+00:00,40480.01,40658.19,40232.63,40427.23,2936.59285,32059.10323,118675326.6,64945,1501.13639,60655224.11
2022/4/22,2022-04-22 01:00:00+00:00,40427.23,40565.22,40312.91,40501.22,1741.23287,31686.85915,70403877.96,45833,826.70441,33430951.39
2022/4/22,2022-04-22 02:00:00+00:00,40501.23,40638.98,40425.31,40486.19,1476.82464,31425.72917,59878890.12,36787,769.05072,31181427.84
2022/4/22,2022-04-22 03:00:00+00:00,40486.19,40634.49,40447.16,40502.11,1198.29783,31053.30428,48572128.65,26163,632.49936,25638467.74
2022/4/22,2022-04-22 04:00:00+00:00,40502.1,40635,40458.12,40628.73,951.05621,30854.26217,38585347.3,23289,485.0757,19680329.59
2022/4/22,2022-04-22 05:00:00+00:00,40628.74,40730.15,40596.69,40669.26,1307.07653,30439.48878,53164704.43,34062,665.06627,27050773.78
2022/4/22,2022-04-22 06:00:00+00:00,40669.26,40795.06,40625.94,40678.09,964.70904,29518.05694,39268427.6,26119,453.22649,18449787.62
2022/4/22,2022-04-22 07:00:00+00:00,40678.1,40788.19,40293,40709.59,2736.35765,29787.82702,111002099,53302,1326.49699,53821747.97
2022/4/22,2022-04-22 08:00:00+00:00,40709.6,40783.54,40352.69,40407.33,1922.06783,31248.34454,77905083.1,41923,947.24487,38388788.09
2022/4/22,2022-04-22 09:00:00+00:00,40407.33,40476.63,40200,40298.26,1989.30313,31315.16761,80304241.66,43296,941.31551,37999767.36
2022/4/22,2022-04-22 10:00:00+00:00,40298.26,40498,40138.03,40459.92,1644.75512,31540.06081,66339147.91,42902,807.71074,32581548.41
2022/4/22,2022-04-22 11:00:00+00:00,40459.92,40600,40429.67,40585.54,1162.36968,31293.68401,47105851.69,29531,603.17867,24444367.62
2022/4/22,2022-04-22 12:00:00+00:00,40585.54,40618.69,40362.06,40409.49,1190.06478,30887.0531,48198850.86,33990,578.06448,23411620.39
2022/4/22,2022-04-22 13:00:00+00:00,40409.48,40640,40050,40244.96,3660.30415,31768.12117,147567213.2,71479,1828.10418,73698098.09
2022/4/22,2022-04-22 14:00:00+00:00,40244.96,40448.31,39804.72,39867,3796.87953,31916.73485,151964949,77148,1828.71202,73186345.36
2022/4/22,2022-04-22 15:00:00+00:00,39866.99,40012.7,39320.02,39433.6,5080.01325,30922.82529,201507923.1,98229,2433.9718,96540682.11
2022/4/22,2022-04-22 16:00:00+00:00,39433.6,39531.43,39177,39382.8,3376.0452,30433.1053,132917940.9,61429,1780.04884,70077367.83
2022/4/22,2022-04-22 17:00:00+00:00,39382.79,39536.51,39296.2,39340.61,1617.7215,28429.3147,63779068.4,38332,801.88461,31614882.61
2022/4/22,2022-04-22 18:00:00+00:00,39340.61,39652.26,39203.52,39525.29,2113.77894,27541.23671,83352466.07,45624,1118.04301,44089497.92
2022/4/22,2022-04-22 19:00:00+00:00,39525.28,39786.62,39418.95,39502.92,2082.05792,26224.56335,82437178.77,43246,1039.06178,41142575.63
2022/4/22,2022-04-22 20:00:00+00:00,39502.92,39624.52,39401,39623.54,1050.80485,25831.75227,41514716.25,27031,520.6827,20570629.05
2022/4/22,2022-04-22 21:00:00+00:00,39623.53,39710,39541.59,39615.22,776.51445,25226.37707,30756441.17,25907,363.0676,14381439.55
2022/4/22,2022-04-22 22:00:00+00:00,39615.22,39750,39433.73,39711.22,1055.61156,25235.56246,41855043.72,28841,546.15925,21653726.93
2022/4/22,2022-04-22 23:00:00+00:00,39711.22,39835.23,39663.12,39709.18,833.58009,25529.66657,33115444.93,24063,452.20603,17964659.56
2022/4/23,2022-04-23 00:00:00+00:00,39709.19,39872.64,39557.21,39566.45,1225.3945,25698.24593,48649857.54,34242,584.6739,23213353.54
2022/4/23,2022-04-23 01:00:00+00:00,39566.46,39699,39564.14,39608.78,679.47072,26419.80495,26915381.65,30485,365.85605,14491117.57
2022/4/23,2022-04-23 02:00:00+00:00,39608.78,39611.31,39429.31,39495.49,701.84,26305.21846,27728075.81,32399,282.66808,11166545.69
2022/4/23,2022-04-23 03:00:00+00:00,39495.48,39553.01,39406.25,39463.02,817.71652,26988.68222,32283273.17,36820,418.52678,16523870.83
2022/4/23,2022-04-23 04:00:00+00:00,39463.01,39567.6,39285,39533.62,1329.06777,27014.38425,52416253.86,45101,646.55029,25504997.48
2022/4/23,2022-04-23 05:00:00+00:00,39533.62,39627.18,39508.36,39570,836.01507,27025.62382,33081909.89,40050,478.86721,18949278.05
2022/4/23,2022-04-23 06:00:00+00:00,39570,39687.77,39549.21,39588.25,776.46869,26455.66822,30754810.03,39975,397.914,15761744.38
2022/4/23,2022-04-23 07:00:00+00:00,39588.25,39654.24,39551.59,39600.98,685.7774,26601.15924,27159587.21,37223,405.85146,16073282.15
2022/4/23,2022-04-23 08:00:00+00:00,39600.98,39686.64,39535.05,39639.22,715.38987,26720.67839,28340128.66,29554,372.68952,14762981.87
2022/4/23,2022-04-23 09:00:00+00:00,39639.21,39653.96,39501.41,39520.82,707.0954,26699.81852,27972926.74,28000,238.3632,9428372.779
2022/4/23,2022-04-23 10:00:00+00:00,39520.82,39661.37,39520.81,39600.28,910.92404,26890.34657,36064932.79,19855,582.27316,23052508.14
2022/4/23,2022-04-23 11:00:00+00:00,39600.28,39684,39580,39602.93,813.41329,26793.8143,32238414.2,25804,370.76329,14695726.57
2022/4/23,2022-04-23 12:00:00+00:00,39602.93,39777.77,39535.22,39695.13,1111.22549,27413.79255,44078328.51,32752,613.93792,24360810.71
2022/4/23,2022-04-23 13:00:00+00:00,39695.12,39797.37,39642.79,39703.86,1143.72614,27184.0101,45434150.68,32133,690.23947,27421477.35
2022/4/23,2022-04-23 14:00:00+00:00,39703.86,39758.93,39645,39715.31,574.13078,27332.65843,22787855.74,29062,274.67125,10902069.65
2022/4/23,2022-04-23 15:00:00+00:00,39715.31,39820.62,39664.1,39792.65,810.04111,27616.49089,32205154.8,34367,428.24018,17025411.3
2022/4/23,2022-04-23 16:00:00+00:00,39792.65,39980,39715.96,39828.68,1703.93767,27792.49759,67966046.72,41731,798.73879,31857656.7
2022/4/23,2022-04-23 17:00:00+00:00,39828.68,39832.89,39710.02,39815.89,744.22201,26510.73904,29600369.77,22987,373.07037,14838829.28
2022/4/23,2022-04-23 18:00:00+00:00,39815.88,39839.99,39658.09,39683.92,501.91997,26475.92966,19950689.99,19839,230.86748,9176335.491
2022/4/23,2022-04-23 19:00:00+00:00,39683.91,39777.03,39666.02,39755.32,466.97089,27092.82534,18546795.46,18560,237.18624,9420262.476
2022/4/23,2022-04-23 20:00:00+00:00,39755.31,39822.95,39748.74,39794.24,461.52787,27314.67635,18362091.41,17275,221.6761,8819725.795
2022/4/23,2022-04-23 21:00:00+00:00,39794.23,39948.27,39778.93,39895,428.53398,27378.64155,17074905.13,18278,228.35678,9098640.33
2022/4/23,2022-04-23 22:00:00+00:00,39895.01,39928.04,39786.08,39816.37,460.78042,27106.12813,18371550.56,19815,224.75512,8961504.75
2022/4/23,2022-04-23 23:00:00+00:00,39816.36,39820.81,39327.58,39441.6,1685.83415,27290.44649,66693532.61,37825,750.4682,29686608.09
2022/4/24,2022-04-24 00:00:00+00:00,39441.61,39654.56,39414.18,39560.56,1009.3371,27510.96413,39923425.6,25895,523.34865,20700346.19
2022/4/24,2022-04-24 01:00:00+00:00,39560.55,39637.93,39467.7,39476.23,894.9606,27451.9827,35411585.6,27286,376.89633,14911657.58
2022/4/24,2022-04-24 02:00:00+00:00,39476.22,39606.1,39420.11,39539.62,683.83461,27526.69132,27032686.48,33050,331.2855,13096261.39
2022/4/24,2022-04-24 03:00:00+00:00,39539.62,39828,39511.57,39776.57,1149.06776,27235.34839,45651580.98,36736,614.19439,24398342.21
2022/4/24,2022-04-24 04:00:00+00:00,39776.56,39815.42,39656.86,39703.67,646.45634,27149.53666,25692798.2,26742,300.85762,11956380.66
2022/4/24,2022-04-24 05:00:00+00:00,39703.68,39720.98,39629.99,39667.21,426.64912,27260.3785,16926695.69,25935,180.10707,7145120.769
2022/4/24,2022-04-24 06:00:00+00:00,39667.21,39800.01,39649,39744.43,796.42452,27272.47455,31641024.59,31398,379.53731,15077088.43
2022/4/24,2022-04-24 07:00:00+00:00,39744.42,39810.02,39725.97,39751.38,543.98132,27081.36995,21632279.31,27379,291.92539,11609513.58
2022/4/24,2022-04-24 08:00:00+00:00,39751.38,39803.74,39714,39723.88,464.8501,27442.38034,18482234.86,26359,198.12273,7877119.926
2022/4/24,2022-04-24 09:00:00+00:00,39723.88,39779.26,39662.48,39750.11,504.12721,27897.64839,20029380.11,31747,259.59916,10312549.27
2022/4/24,2022-04-24 10:00:00+00:00,39750.11,39784.66,39642.07,39695.42,503.43748,28381.41874,19985443.06,20975,214.68723,8521895.972
2022/4/24,2022-04-24 11:00:00+00:00,39695.42,39720,39544.91,39609.11,744.59011,28580.71382,29503805.6,34398,334.08568,13235878.02
2022/4/24,2022-04-24 12:00:00+00:00,39609.11,39660,39525.49,39582.37,802.98939,29190.70328,31793965.94,26818,323.49594,12808899.4
2022/4/24,2022-04-24 13:00:00+00:00,39582.38,39636.12,39351.58,39579.7,1903.34386,29532.12938,75154442.56,53439,888.72702,35087120.47
2022/4/24,2022-04-24 14:00:00+00:00,39579.7,39940,39371.46,39752.4,2319.75715,28640.51502,91997574.95,60837,1200.66706,47628633.94
2022/4/24,2022-04-24 15:00:00+00:00,39752.4,39842.64,39632.92,39656.49,1012.54675,28825.35774,40205692.03,36732,505.50458,20073553.33
2022/4/24,2022-04-24 16:00:00+00:00,39656.49,39782.34,38929.62,39490.01,4493.65295,28748.50214,176854629.1,89414,1940.45403,76455920.88
2022/4/24,2022-04-24 17:00:00+00:00,39490,39531.52,39138.21,39421.19,2298.9675,27888.09204,90441460.19,60407,1106.62035,43528573.37
2022/4/24,2022-04-24 18:00:00+00:00,39421.18,39699.98,39408.61,39661.57,1073.09004,28125.16412,42457703.93,40546,593.24392,23468644.27
2022/4/24,2022-04-24 19:00:00+00:00,39661.56,39807.94,39633.78,39703.74,1140.16508,27766.14913,45279014.69,34921,570.44437,22651046.47
2022/4/24,2022-04-24 20:00:00+00:00,39703.74,39728.55,39469.32,39500,954.21607,28312.19214,37739835.15,33089,438.35526,17336258.72
2022/4/24,2022-04-24 21:00:00+00:00,39499.99,39646.35,39454.62,39633.37,612.27148,28288.31194,24205525.06,26921,305.03632,12058858.89
2022/4/24,2022-04-24 22:00:00+00:00,39633.37,39771.6,39530,39548.32,980.39238,27575.87026,38878345.08,33721,431.81258,17124185.73
2022/4/24,2022-04-24 23:00:00+00:00,39548.31,39584.87,39426.01,39450.13,744.50294,27882.33994,29415114.27,23438,330.6938,13066089.63
2022/4/25,2022-04-25 00:00:00+00:00,39450.12,39500.84,38674,38855.47,4228.78013,27707.45589,165079562.2,81697,1807.04285,70534732.77
2022/4/25,2022-04-25 01:00:00+00:00,38855.47,39154.38,38747.51,39095.81,2336.46392,27492.75741,91004528.73,46594,1087.17006,42341565.98
2022/4/25,2022-04-25 02:00:00+00:00,39095.81,39153.94,38961.64,39091.17,1205.51583,27020.00626,47084219.77,27848,597.02926,23317634.38
2022/4/25,2022-04-25 03:00:00+00:00,39091.17,39294.76,39086.37,39253.71,1443.33178,27545.48387,56585011.34,29441,757.04103,29677144.12
2022/4/25,2022-04-25 04:00:00+00:00,39253.7,39256.28,39055.71,39139.74,896.85541,27347.8834,35117921.49,21447,405.2621,15868560.25
2022/4/25,2022-04-25 05:00:00+00:00,39139.74,39230.5,38947.42,38975.22,1057.48997,27621.78812,41345488.08,27880,480.078,18771753.27
2022/4/25,2022-04-25 06:00:00+00:00,38975.21,39057.97,38590,38636.35,2814.97162,28384.55141,109333576.2,55694,1301.75336,50560307.29
2022/4/25,2022-04-25 07:00:00+00:00,38636.35,38675.68,38200,38453.92,4738.63889,29002.12061,182171279.9,93515,2137.35361,82155831.95
2022/4/25,2022-04-25 08:00:00+00:00,38453.92,38578.84,38375,38418.06,2061.37,30456.3674,79334433.17,47369,1164.1816,44800899.89
2022/4/25,2022-04-25 09:00:00+00:00,38418.06,38636.86,38209.36,38588.2,1919.44107,30492.92103,73785025.71,45001,952.66511,36631681.42
2022/4/25,2022-04-25 10:00:00+00:00,38588.2,38663.27,38400,38426.02,1341.76982,30701.19691,51661962.1,31643,671.41951,25849921.7
2022/4/25,2022-04-25 11:00:00+00:00,38426.02,38947.89,38335.95,38832.29,3329.51776,30573.70318,128789420.6,71434,1828.8604,70756282.84
2022/4/25,2022-04-25 12:00:00+00:00,38832.29,39009.83,38743.92,38802.63,2125.40642,29833.2364,82604616.46,45232,1076.03931,41819627.49
2022/4/25,2022-04-25 13:00:00+00:00,38802.64,39299,38629.06,38735.61,4808.50742,29942.16538,187158526.2,79628,2441.33923,95032894.55
2022/4/25,2022-04-25 14:00:00+00:00,38735.61,39420,38578.6,39060.88,5175.0585,29106.49266,201962788.3,85294,2678.1507,104534358.4
2022/4/25,2022-04-25 15:00:00+00:00,39060.89,39390.03,38925.01,38976.76,3275.16997,30165.59011,128179711.4,66461,1690.94625,66172713.78
2022/4/25,2022-04-25 16:00:00+00:00,38976.76,39665.35,38911.57,39469.64,4300.19796,29904.68301,169360468.2,76182,2427.66847,95608851.67
2022/4/25,2022-04-25 17:00:00+00:00,39469.65,39574.42,39351.49,39394.92,2369.39553,30737.4373,93486228.17,50985,1237.78106,48835946
2022/4/25,2022-04-25 18:00:00+00:00,39394.93,40358.17,39297.61,39887.03,4173.81336,30158.39026,166494298.3,83898,2173.33341,86674636.86
2022/4/25,2022-04-25 19:00:00+00:00,39887.04,40384.61,39765.83,40225.97,4286.36176,29493.45557,172026717.9,75360,2359.60615,94678681.48
2022/4/25,2022-04-25 20:00:00+00:00,40225.98,40324.5,40046.34,40185.34,1678.94883,29570.32028,67458154.17,36386,898.18727,36091759.55
2022/4/25,2022-04-25 21:00:00+00:00,40185.34,40249.93,40069.55,40227.58,609.73303,30330.21564,24485526.52,25172,287.85232,11560278.98
2022/4/25,2022-04-25 22:00:00+00:00,40227.57,40616,40141.92,40346.97,1590.76407,30698.5384,64202756.84,43825,884.37107,35704352.8
2022/4/25,2022-04-25 23:00:00+00:00,40346.97,40570,40242.65,40426.08,1269.62479,29770.18512,51358783.58,32365,613.26344,24805059.18
2022/4/26,2022-04-26 00:00:00+00:00,40426.08,40773.65,40387.55,40554.7,2178.73925,31160.64345,88353223.27,43740,1068.56464,43322935.76
2022/4/26,2022-04-26 01:00:00+00:00,40554.71,40625,40450,40474.99,1274.43079,31616.22598,51650779.29,32959,603.88584,24473622.69
2022/4/26,2022-04-26 02:00:00+00:00,40474.98,40596.45,40374.23,40524.32,1174.1217,33094.21308,47536881.52,31070,541.18559,21910720.3
2022/4/26,2022-04-26 03:00:00+00:00,40524.32,40640.78,40490.45,40535.29,1119.51751,34216.27303,45394582.46,25907,571.07055,23153303.1
2022/4/26,2022-04-26 04:00:00+00:00,40535.29,40620,40488.8,40560.01,888.62583,34931.78983,36054473.4,27933,434.45115,17626078.83
2022/4/26,2022-04-26 05:00:00+00:00,40560.01,40690.47,40521.57,40589.58,1149.09977,35705.18761,46649501.57,33231,578.34148,23478163.86
2022/4/26,2022-04-26 06:00:00+00:00,40589.58,40616.02,40435.72,40524.27,1739.08993,35889.44249,70467033.34,45029,776.55628,31464879.38
2022/4/26,2022-04-26 07:00:00+00:00,40524.27,40656.93,40375.01,40584.5,1656.91332,37118.2971,67218395.8,47570,765.00648,31033187.38
2022/4/26,2022-04-26 08:00:00+00:00,40584.5,40797.31,40444.3,40511.94,1791.78634,38710.74917,72725947.35,42382,941.362,38204970.29
2022/4/26,2022-04-26 09:00:00+00:00,40511.93,40534.74,40328.9,40382.28,1599.62868,38504.3662,64680798.01,39560,718.4184,29047737.84
2022/4/26,2022-04-26 10:00:00+00:00,40382.29,40457.22,40325.03,40372,973.61049,39879.37104,39322488.93,29232,497.30165,20084368.99
2022/4/26,2022-04-26 11:00:00+00:00,40372,40579.32,40229.41,40467.03,1649.78231,40796.015,66710583.01,34501,901.64208,36459422.39
2022/4/26,2022-04-26 12:00:00+00:00,40467.03,40625,40187.55,40286.35,2059.75856,40394.96012,83250905.12,47624,1082.10022,43743730.59
2022/4/26,2022-04-26 13:00:00+00:00,40286.36,40348.51,39792.43,39823.53,4780.67798,40563.62413,191626035.8,78936,2242.41933,89872363.58
2022/4/26,2022-04-26 14:00:00+00:00,39823.52,39823.78,39222.67,39274.4,5781.09647,43755.16878,228852871.6,95609,2775.56042,109864034.7
2022/4/26,2022-04-26 15:00:00+00:00,39274.4,39361.21,38550,38563.94,6041.6679,40252.51314,235807054.5,110217,2846.67927,111117828.6
2022/4/26,2022-04-26 16:00:00+00:00,38563.94,38886.51,38342.11,38667.14,6587.82295,41313.14381,254419069.9,123404,3221.62262,124431770
2022/4/26,2022-04-26 17:00:00+00:00,38667.14,38676.77,38000.18,38399.09,5627.56135,41206.88008,215493466.3,114789,2583.78225,98962419.84
2022/4/26,2022-04-26 18:00:00+00:00,38399.09,38473.96,38214.86,38408.86,2573.00415,29340.40912,98679344.78,57994,1203.27316,46144746.5
2022/4/26,2022-04-26 19:00:00+00:00,38408.86,38577.77,37842.49,38270.03,5384.53831,28244.53485,205707230.7,103461,2435.03635,93083836.52
2022/4/26,2022-04-26 20:00:00+00:00,38270.03,38423.85,37713.31,38129.14,4679.12721,27290.23629,178048126,85401,2321.40064,88336754.94
2022/4/26,2022-04-26 21:00:00+00:00,38129.14,38444.12,38028.46,38330.02,1356.22492,27528.00189,51926415.65,38897,708.28452,27114841.18
2022/4/26,2022-04-26 22:00:00+00:00,38330.03,38463.4,38159.97,38221.01,1364.06271,26373.92546,52297423.13,33167,684.16278,26230711.38
2022/4/26,2022-04-26 23:00:00+00:00,38221,38268.46,37702.26,38112.65,3219.36957,25754.71653,122334230.4,59005,1434.8345,54523443.75
2022/4/27,2022-04-27 00:00:00+00:00,38112.64,38261.17,37881.31,38179.53,2328.07957,25670.33077,88748544.83,53764,1148.36325,43777064.11
2022/4/27,2022-04-27 01:00:00+00:00,38179.53,38323.01,38166.4,38310.79,1573.20453,25562.85756,60166333.12,37053,751.61324,28743081.33
2022/4/27,2022-04-27 02:00:00+00:00,38310.79,38444.8,38269.4,38426.55,1132.1303,24705.20787,43423253.1,30560,622.52244,23877897.27
2022/4/27,2022-04-27 03:00:00+00:00,38426.56,38486.87,38326.44,38343.18,1150.34402,24682.16854,44179923.68,27754,563.4919,21642165.39
2022/4/27,2022-04-27 04:00:00+00:00,38343.17,38460,38311.3,38410.93,1122.80363,24749.95233,43120893.07,21844,705.87775,27109783.88
2022/4/27,2022-04-27 05:00:00+00:00,38410.93,38570.01,38372.3,38410.13,929.14733,24823.71004,35729183.18,26327,501.89346,19299247.66
2022/4/27,2022-04-27 06:00:00+00:00,38410.13,38703.98,38401.17,38646.71,1422.85312,23951.84104,54847449.05,36333,720.65294,27780909.95
2022/4/27,2022-04-27 07:00:00+00:00,38646.71,39113.72,38599.15,39112.74,3062.1694,23976.48013,118738298.3,51995,1839.70942,71341302.47
2022/4/27,2022-04-27 08:00:00+00:00,39113.06,39221.65,38694.6,38980,4542.00057,22188.85836,177251614.1,73435,2330.28796,90956381.49
2022/4/27,2022-04-27 09:00:00+00:00,38980.01,39107.64,38823.66,39053.68,1969.45221,25373.86564,76774085.47,41418,966.69582,37686993.31
2022/4/27,2022-04-27 10:00:00+00:00,39053.69,39146.08,38955.47,39108.57,1331.45062,25985.656,51989352.07,40403,630.82598,24633120.46
2022/4/27,2022-04-27 11:00:00+00:00,39108.58,39119.1,38645.42,39017.19,2505.86769,26649.18769,97425763.53,58547,1173.74325,45632374.33
2022/4/27,2022-04-27 12:00:00+00:00,39017.19,39139.17,38862.48,38893.18,2654.31448,29724.67474,103464842.1,47892,1282.6585,49993157.3
2022/4/27,2022-04-27 13:00:00+00:00,38893.19,39474.72,38774.93,39344.7,5294.57623,30981.875,207509409.6,80293,2747.2426,107666043.9
2022/4/27,2022-04-27 14:00:00+00:00,39344.69,39409.99,38435.95,38672.62,6521.53965,30320.69077,252688016.4,90527,3207.45434,124260441.6
2022/4/27,2022-04-27 15:00:00+00:00,38672.62,39141.86,38635.91,39005.76,4629.44553,31178.16698,179985321.6,68999,2314.2934,89978921.23
2022/4/27,2022-04-27 16:00:00+00:00,39005.77,39309,38918.43,39191.58,3302.86668,31522.38311,129398225.5,77580,1721.64545,67445156.09
2022/4/27,2022-04-27 17:00:00+00:00,39191.59,39260.48,38959.96,39109.99,2764.64899,31150.22247,108056539.3,72165,1363.81972,53301511.97
